compound_id,canonical_smiles,standard_value,standard_units,standard_type,standard_relation,assay_description,assay_type,src_id,doc_id,source_name,assay_class,canon
CHEMBL180830,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)CC1)c1cccc2c1OCCO2,11.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)CC1)c1cccc2c1OCCO2
CHEMBL181415,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(Cc3cccnc3)CC2)CC1)c1cccc2c1OCCO2,7.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(Cc3cccnc3)CC2)CC1)c1cccc2c1OCCO2
CHEMBL179799,CS(=O)(=O)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,3.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CS(=O)(=O)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL360245,CCCS(=O)(=O)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,34.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CCCS(=O)(=O)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL179833,CC(C)S(=O)(=O)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,7.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CC(C)S(=O)(=O)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL367354,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)CC1)c1cccc2c1OCCO2,93.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)CC1)c1cccc2c1OCCO2
CHEMBL360449,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(S(=O)(=O)N3CCCC3)CC2)CC1)c1cccc2c1OCCO2,36.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(S(=O)(=O)N3CCCC3)CC2)CC1)c1cccc2c1OCCO2
CHEMBL356359,CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,5.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1
CHEMBL181928,O=C(NCC1CCN(CCCS(=O)(=O)N2CCCCC2)CC1)c1cccc2c1OCCO2,14.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCCCC2)CC1)c1cccc2c1OCCO2
CHEMBL178285,CC1(C)CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,110.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CC1(C)CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL180201,CCCC1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,101.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CCCC1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL361118,O=C(NCC1CCN(CCCS(=O)(=O)N2CCC3(CCCC3)CC2)CC1)c1cccc2c1OCCO2,250.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCC3(CCCC3)CC2)CC1)c1cccc2c1OCCO2
CHEMBL362582,O=C(NCC1CCN(CCCS(=O)(=O)N2CCOCC2)CC1)c1cccc2c1OCCO2,2.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCOCC2)CC1)c1cccc2c1OCCO2
CHEMBL180697,O=C(NCC1CCN(CCCS(=O)(=O)N2CCNCC2)CC1)c1cccc2c1OCCO2,2.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCNCC2)CC1)c1cccc2c1OCCO2
CHEMBL180632,CN1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,3.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CN1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL424790,CCN1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,6.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CCN1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL181126,CCCN1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,0.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CCCN1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL182999,CC(C)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,17.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CC(C)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL181202,CCC(C)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,12.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CCC(C)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL180835,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(C3CCCC3)CC2)CC1)c1cccc2c1OCCO2,22.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(C3CCCC3)CC2)CC1)c1cccc2c1OCCO2
CHEMBL180680,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CC1)c1cccc2c1OCCO2,55.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CC1)c1cccc2c1OCCO2
CHEMBL360531,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(c3ccccn3)CC2)CC1)c1cccc2c1OCCO2,42.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,O=C(NCC1CCN(CCCS(=O)(=O)N2CCN(c3ccccn3)CC2)CC1)c1cccc2c1OCCO2
CHEMBL178669,CC(=O)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1,39.0,uL/min/mg protein,LM,=,Intrinsic clearance of compound in human liver microsomes,A,1,CHEMBL1142047,Scientific Literature,microsome,CC(=O)N1CCN(S(=O)(=O)CCCN2CCC(CNC(=O)c3cccc4c3OCCO4)CC2)CC1
CHEMBL216884,O=C(NO)c1ccc(-c2ccc(CNCc3ccccc3)cn2)s1,7.0,uL/min/10e6 cells,Hepatocyte stability,=,Hepatocyte stability,A,1,CHEMBL1137593,Scientific Literature,hepatocyte,O=C(NO)c1ccc(-c2ccc(CNCc3ccccc3)cn2)s1
CHEMBL217716,O=C(NO)c1ccc(-c2ccn(CCNCc3ccc4c(c3)OCO4)n2)s1,15.0,uL/min/10e6 cells,Hepatocyte stability,=,Hepatocyte stability,A,1,CHEMBL1137593,Scientific Literature,hepatocyte,O=C(NO)c1ccc(-c2ccn(CCNCc3ccc4c(c3)OCO4)n2)s1
CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,3.0,uL/min/10e6 cells,Hepatocyte stability,=,Hepatocyte stability,A,1,CHEMBL1137593,Scientific Literature,hepatocyte,O=C(CCCCCCC(=O)Nc1ccccc1)NO
CHEMBL415848,O=C(C[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21,688.0,uL/min.mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1147141,Scientific Literature,microsome,O=C(C[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21
CHEMBL227713,O=C(C[C@@H](NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccc(F)cc1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21,330.0,uL/min.mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1147141,Scientific Literature,microsome,O=C(C[C@@H](NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccc(F)cc1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21
CHEMBL227600,O=C(C[C@@H](NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccc(F)cc1)N[C@@H]1CCOc2cc(CN3CCCC3)ccc21,355.0,uL/min.mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1147141,Scientific Literature,microsome,O=C(C[C@@H](NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccc(F)cc1)N[C@@H]1CCOc2cc(CN3CCCC3)ccc21
CHEMBL227870,COCCNCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H](NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccc(F)cc1,310.0,uL/min.mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1147141,Scientific Literature,microsome,COCCNCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H](NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccc(F)cc1
CHEMBL408962,CN(C)C(=O)C(=O)N(C)[C@H]1CCCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,3.0,ml/min/mg,Stability,=,Metabolic stability in human liver microsomes in presence of NADPH and UDPGA,A,1,CHEMBL1143246,Scientific Literature,microsome,CN(C)C(=O)C(=O)N(C)[C@H]1CCCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O
CHEMBL270954,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1C(N)=O,62.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1144028,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1C(N)=O
CHEMBL409867,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1C(N)=O,48.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1144028,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1C(N)=O
CHEMBL270306,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)N[C@@H](C)c3ccccc3)c2cc1OC,543.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1144028,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)N[C@@H](C)c3ccccc3)c2cc1OC
CHEMBL272822,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(F)cc3)c2cc1OC,17.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1144028,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(F)cc3)c2cc1OC
CHEMBL411630,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1OC,31.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1144028,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1OC
CHEMBL429430,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3)c2cc1OC,62.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1144028,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3)c2cc1OC
CHEMBL272198,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC,31.0,uL/min.mg,Stability,=,Intrinsic clearance in human liver microsomes at 1 uM,A,1,CHEMBL1144684,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC
CHEMBL260531,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(C(N)=O)cc34)ccc12,4.0,uL/min.mg,Stability,=,Intrinsic clearance in human liver microsomes at 1 uM,A,1,CHEMBL1144684,Scientific Literature,microsome,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(C(N)=O)cc34)ccc12
CHEMBL272250,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1C(N)=O,12.0,uL/min.mg,Stability,=,Intrinsic clearance in human liver microsomes at 1 uM,A,1,CHEMBL1144684,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1C(N)=O
CHEMBL271984,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC,7.0,uL/min.mg,Stability,=,Intrinsic clearance in human liver microsomes at 1 uM,A,1,CHEMBL1144684,Scientific Literature,microsome,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC
CHEMBL271188,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,32.0,uL/min.mg,Stability,=,Intrinsic clearance in human liver microsomes at 1 uM,A,1,CHEMBL1144684,Scientific Literature,microsome,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12
CHEMBL260065,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(N)=O)n1,14.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(N)=O)n1
CHEMBL260064,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(C)=O)n1,70.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(C)=O)n1
CHEMBL261413,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CCC(C)(C)O)n1,102.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CCC(C)(C)O)n1
CHEMBL411083,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(F)F)n1,36.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(F)F)n1
CHEMBL409350,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC2CC2)n(CC(F)F)n1,14.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC2CC2)n(CC(F)F)n1
CHEMBL258618,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC2CC2)n(C)n1,44.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC2CC2)n(C)n1
CHEMBL258845,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(N)=O)n(CC)n1,35.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(N)=O)n(CC)n1
CHEMBL258631,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)N(C)C)n(C)n1,250.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)N(C)C)n(C)n1
CHEMBL259720,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC)n(C)n1,79.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC)n(C)n1
CHEMBL437107,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(N)=O)n(C)n1,15.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(N)=O)n(C)n1
CHEMBL427561,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC)[nH]n1,37.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC)[nH]n1
CHEMBL406408,CCNC(=O)n1cc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,43.0,microL/min/mg,Stability,=,Metabolic stability in human microsomes at 1 uM,A,1,CHEMBL1144699,Scientific Literature,microsome,CCNC(=O)n1cc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1
CHEMBL498488,O=C(C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1)N[C@@H]1CCOc2cc(CO)ccc21,264.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,O=C(C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1)N[C@@H]1CCOc2cc(CO)ccc21
CHEMBL498489,O=Cc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1,407.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,O=Cc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL447870,Cc1ccc(S(=O)(=O)N2c3ccccc3NC(=O)[C@H]2CC(=O)N[C@@H]2CCOc3cc(CN4CCCCC4)ccc32)cc1,128.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,Cc1ccc(S(=O)(=O)N2c3ccccc3NC(=O)[C@H]2CC(=O)N[C@@H]2CCOc3cc(CN4CCCCC4)ccc32)cc1
CHEMBL502140,O=C(C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccccc1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21,76.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,O=C(C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccccc1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21
CHEMBL525092,CC(C)(C)NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccccc1,26.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,CC(C)(C)NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccccc1
CHEMBL504531,O=C(C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21,417.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,O=C(C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1)N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21
CHEMBL450541,O=C(C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21,389.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,O=C(C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21
CHEMBL508043,CC(C)(C)NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1,174.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,CC(C)(C)NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL444431,CC(C)CNCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1,264.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,CC(C)CNCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL452331,CC(C)NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1,156.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,CC(C)NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL504119,CN(C)Cc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1,208.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,CN(C)Cc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL503847,CNCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1,107.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,CNCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL496459,NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1,127.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156605,Scientific Literature,microsome,NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL540704,CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccccc4F)no3)ccc21,274.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1156631,Scientific Literature,microsome,CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccccc4F)no3)ccc21
CHEMBL485763,CC(C)c1cc(C(C)C)n(C[C@H](OC(=O)Nc2ccc(F)cc2F)C(C)C)n1,644.0,uL/min.mg,Stability,=,Metabolic stability in human liver microsomes,A,1,CHEMBL1152221,Scientific Literature,microsome,CC(C)c1cc(C(C)C)n(C[C@H](OC(=O)Nc2ccc(F)cc2F)C(C)C)n1
